gene_symbol,n_matrices_present,GSE25066_GPL96,GSE20271_GPL96,GSE32646_GPL570,GSE41998_GPL571,GSE50948_GPL570,GSE66305_GPL570,GSE163882_GPL18573,GSE194040_GPL20078,GSE194040_GPL30493,GSE106977_GPL17586,GSE109710_GPL24546,GSE130786_GPL6480
RNU6-795P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-796P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-797P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-798P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-799P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-79P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-8,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-800P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-801P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-802P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-803P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-804P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-805P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-806P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-807P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-808P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-809P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-80P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-810P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-811P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-812P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-813P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-815P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-816P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-817P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-818P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-819P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-81P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-820P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-821P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-822P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-823P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-824P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-826P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-827P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-828P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-829P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-82P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-830P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-831P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-832P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-833P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-834P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-835P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-836P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-837P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-838P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-839P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-83P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-840P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-841P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-842P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-843P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-844P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-845P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-847P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-848P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-849P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-850P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-851P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-853P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-854P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-855P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-856P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-857P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-858P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-859P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-860P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-861P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-862P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-863P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-864P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-865P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-867P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-868P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-869P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-870P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-871P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-872P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-873P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-874P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-875P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-876P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-877P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-878P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-879P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-880P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-881P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-882P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-883P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-884P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-885P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-886P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-887P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-888P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-889P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-890P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-891P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-892P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-893P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-894P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-895P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-896P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-897P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-898P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-899P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-9,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-900P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-901P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-902P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-903P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-904P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-905P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-906P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-907P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-908P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-909P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-910P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-911P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-912P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-913P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-914P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-915P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-916P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-917P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-918P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-919P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-920P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-921P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-922P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-923P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-924P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-925P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-926P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-927P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-928P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-929P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-930P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-931P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-932P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-933P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-934P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-935P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-936P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-937P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-938P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-939P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-940P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-941P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-942P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-943P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-944P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-945P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-946P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-947P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-948P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-949P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-950P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-951P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-952P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-953P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-954P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-955P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-956P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-957P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-958P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-959P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-95P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-960P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-961P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-962P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-963P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-964P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-965P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-966P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-967P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-968P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-969P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-96P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-970P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-971P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-972P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-973P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-974P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-975P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-976P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-977P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-978P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-979P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-97P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-980P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-981P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-982P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-983P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-984P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-985P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-986P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-987P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-989P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-98P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-990P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-991P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-992P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-993P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-994P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-995P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-996P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-997P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-998P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-999P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-99P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC10P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC11P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC12P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC13P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC14P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC15P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC16P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC17P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC18P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC19P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC20P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC21P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC22P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC23P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC24P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC25P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC26P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC27P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC28P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC29P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC2P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC30P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC31P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC32P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC33P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC34P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC35P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC36P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC37P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC38P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC39P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC3P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC40P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC41P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC42P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC4P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC5P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC6P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC7P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC8P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6ATAC9P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU6V,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-1,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-102P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-103P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-104P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-105P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-106P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-107P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-110P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-111P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-113P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-115P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-116P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-119P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-11P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-120P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-121P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-123P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-124P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-125P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-126P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-127P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-128P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-129P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-12P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-130P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-133P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-134P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-136P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-137P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-138P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-13P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-140P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-141P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-143P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-144P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-147P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-148P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-149P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-14P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-151P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-152P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-153P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-154P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-155P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-156P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-157P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-158P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-159P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-160P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-161P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-163P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-164P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-165P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-167P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-169P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-170P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-171P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-172P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-173P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-174P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-175P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-176P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-179P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-180P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-181P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-182P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-183P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-185P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-186P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-187P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-188P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-18P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-190P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-192P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-193P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-194P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-195P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-196P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-197P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-19P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-200P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-20P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-21P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-22P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-23P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-24P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-25P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-26P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-27P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-28P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-29P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-2P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-30P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-34P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-35P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-37P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-38P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-3P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-40P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-41P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-43P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-45P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-46P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-47P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-48P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-49P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-4P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-50P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-51P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-52P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-53P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-54P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-55P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-56P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-57P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-59P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-60P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-61P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-62P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-63P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-65P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-66P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-67P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-69P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-6P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-70P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-71P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-73P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-74P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-75P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-77P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-79P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-7P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-80P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-81P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-84P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-85P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-87P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-88P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-8P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-90P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-92P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-93P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-94P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-95P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-96P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-97P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-99P,1,0,0,0,0,0,0,1,0,0,0,0,0
RNU7-9P,1,0,0,0,0,0,0,1,0,0,0,0,0
